2019-06-14 11:32:16 [root] [INFO] :20: 访问网址：http://101.200.149.181:8888/login/?next=/
2019-09-17 14:07:25 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->mb_marketing
2019-09-17 14:07:25 [root] [INFO] :20: 点击元素:('id', 'mb_marketing')
2019-09-17 14:07:27 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div/aside/section/ul/li[6]/ul/li[2]/a
2019-09-17 14:07:27 [root] [INFO] :20: 点击元素:('xpath', '/html/body/div/aside/section/ul/li[6]/ul/li[2]/a')
2019-09-17 14:07:27 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div/div[1]/section[2]/div/div/div/div/div/a
2019-09-17 14:07:28 [root] [INFO] :20: 点击元素:('xpath', '/html/body/div/div[1]/section[2]/div/div/div/div/div/a')
2019-09-17 14:07:28 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_title
2019-09-17 14:07:28 [root] [INFO] :20: 元素:('id', 'id_title'),输入文本：标题标题标题
2019-09-17 14:07:28 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_content
2019-09-17 14:07:28 [root] [INFO] :20: 元素:('id', 'id_content'),输入文本：内容内容尼尔内容
2019-09-17 14:07:28 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_display_start_date
2019-09-17 14:07:28 [root] [INFO] :20: 点击元素:('id', 'id_display_start_date')
2019-09-17 14:07:28 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->//*[@id="ui-datepicker-div"]/div[3]/button[1]
2019-09-17 14:07:28 [root] [INFO] :20: 点击元素:('xpath', '//*[@id="ui-datepicker-div"]/div[3]/button[1]')
2019-09-17 14:07:28 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_display_end_date
2019-09-17 14:07:28 [root] [INFO] :20: 点击元素:('id', 'id_display_end_date')
2019-09-17 14:07:28 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->//*[@id="ui-datepicker-div"]/div[3]/button[1]
2019-09-17 14:07:28 [root] [INFO] :20: 点击元素:('xpath', '//*[@id="ui-datepicker-div"]/div[3]/button[1]')
2019-09-17 14:07:28 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div[1]/div[1]/section[2]/div/div/div/div/div/form/button
2019-09-17 14:07:29 [root] [INFO] :20: 点击元素:('xpath', '/html/body/div[1]/div[1]/section[2]/div/div/div/div/div/form/button')
2019-09-17 14:07:31 [root] [INFO] :20: 元素：('xpath', '//*[@id="notification_list"]/tbody/tr[1]/td[2]')，获取文本
2019-09-17 14:07:31 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->//*[@id="notification_list"]/tbody/tr[1]/td[2]
2019-09-17 14:07:31 [root] [INFO] :20: 获取到文本：标题标题标题
2019-09-17 14:19:35 [root] [INFO] :20: new browser driver 
2019-09-17 14:19:35 [root] [INFO] :20: new browser driver 
2019-09-17 14:19:36 [root] [INFO] :20: 访问网址：http://101.200.149.181:8888/login/?next=/
2019-09-17 14:19:36 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-username
2019-09-17 14:19:36 [root] [INFO] :20: 元素:('id', 'login-username'),输入文本：meijin.hou
2019-09-17 14:19:36 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-17 14:19:37 [root] [INFO] :20: 元素:('id', 'login-password'),输入文本：CA888888
2019-09-17 14:19:37 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-code
2019-09-17 14:19:37 [root] [INFO] :20: 点击元素:('id', 'login-code')
2019-09-17 14:19:37 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-verification-code
2019-09-17 14:19:37 [root] [INFO] :20: 元素:('id', 'login-verification-code'),输入文本：123456
2019-09-17 14:19:37 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-17 14:19:37 [root] [INFO] :20: 访问网址：http://www.baidu.com
2019-09-17 14:19:37 [root] [INFO] :20: 点击元素:('id', 'login-password')
2019-09-17 14:19:37 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-submit
2019-09-17 14:19:38 [root] [INFO] :20: 点击元素:('id', 'login-submit')
2019-09-17 14:19:38 [root] [INFO] :20: 元素：('xpath', '/html/body/div/div[1]/section[1]/h1')，获取文本
2019-09-17 14:19:38 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div/div[1]/section[1]/h1
2019-09-17 14:19:38 [root] [INFO] :20: 获取到文本：首页
2019-09-17 14:19:45 [root] [INFO] :20: 访问网址：http://101.200.149.181:8080/
2019-09-17 14:19:49 [root] [INFO] :20: new browser driver 
2019-09-17 14:19:50 [root] [INFO] :20: 访问网址：http://101.200.149.181:8888/login/?next=/
2019-09-17 14:19:50 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-username
2019-09-17 14:19:50 [root] [INFO] :20: 元素:('id', 'login-username'),输入文本：meijin.hou
2019-09-17 14:19:50 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-17 14:19:50 [root] [INFO] :20: 元素:('id', 'login-password'),输入文本：CA888888
2019-09-17 14:19:50 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-code
2019-09-17 14:19:50 [root] [INFO] :20: 点击元素:('id', 'login-code')
2019-09-17 14:19:50 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-verification-code
2019-09-17 14:19:50 [root] [INFO] :20: 元素:('id', 'login-verification-code'),输入文本：123456
2019-09-17 14:19:50 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-17 14:19:50 [root] [INFO] :20: 点击元素:('id', 'login-password')
2019-09-17 14:19:50 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-submit
2019-09-17 14:19:51 [root] [INFO] :20: 点击元素:('id', 'login-submit')
2019-09-17 14:19:54 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->mb_marketing
2019-09-17 14:20:04 [root] [INFO] :20: 在此时进行截图！！
2019-09-17 14:20:05 [root] [INFO] :20: 已成功生成截图，请确认！
2019-09-17 14:20:05 [root] [INFO] :20: 在此时进行截图！！
2019-09-17 14:20:05 [root] [INFO] :20: 已成功生成截图，请确认！
2019-09-17 15:02:43 [root] [INFO] :20: new browser driver 
2019-09-17 15:02:44 [root] [INFO] :20: 访问网址：http://www.baidu.com
2019-09-17 15:02:48 [root] [INFO] :20: new browser driver 
2019-09-17 15:02:49 [root] [INFO] :20: 访问网址：http://101.200.149.181:8888/login/?next=/
2019-09-17 15:02:49 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-username
2019-09-17 15:02:49 [root] [INFO] :20: 元素:('id', 'login-username'),输入文本：meijin.hou
2019-09-17 15:02:49 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-17 15:02:49 [root] [INFO] :20: 元素:('id', 'login-password'),输入文本：CA888888
2019-09-17 15:02:49 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-code
2019-09-17 15:02:49 [root] [INFO] :20: 点击元素:('id', 'login-code')
2019-09-17 15:02:49 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-verification-code
2019-09-17 15:02:49 [root] [INFO] :20: 元素:('id', 'login-verification-code'),输入文本：123456
2019-09-17 15:02:49 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-17 15:02:49 [root] [INFO] :20: 点击元素:('id', 'login-password')
2019-09-17 15:02:49 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-submit
2019-09-17 15:02:50 [root] [INFO] :20: 点击元素:('id', 'login-submit')
2019-09-17 15:02:50 [root] [INFO] :20: 元素：('xpath', '/html/body/div/div[1]/section[1]/h1')，获取文本
2019-09-17 15:02:50 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div/div[1]/section[1]/h1
2019-09-17 15:02:50 [root] [INFO] :20: 获取到文本：首页
2019-09-18 11:02:17 [root] [INFO] :20: new browser driver 
2019-09-18 11:02:17 [root] [INFO] :20: new browser driver 
2019-09-18 11:02:18 [root] [INFO] :20: 访问网址：http://101.200.149.181:8888/login/?next=/
2019-09-18 11:02:18 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-username
2019-09-18 11:02:18 [root] [INFO] :20: 元素:('id', 'login-username'),输入文本：meijin.hou
2019-09-18 11:02:18 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-18 11:02:18 [root] [INFO] :20: 元素:('id', 'login-password'),输入文本：CA888888
2019-09-18 11:02:18 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-code
2019-09-18 11:02:18 [root] [INFO] :20: 访问网址：http://www.baidu.com
2019-09-18 11:02:18 [root] [INFO] :20: 点击元素:('id', 'login-code')
2019-09-18 11:02:18 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-verification-code
2019-09-18 11:02:18 [root] [INFO] :20: 元素:('id', 'login-verification-code'),输入文本：123456
2019-09-18 11:02:18 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-18 11:02:18 [root] [INFO] :20: 点击元素:('id', 'login-password')
2019-09-18 11:02:18 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-submit
2019-09-18 11:02:20 [root] [INFO] :20: 点击元素:('id', 'login-submit')
2019-09-18 11:02:20 [root] [INFO] :20: 元素：('xpath', '/html/body/div/div[1]/section[1]/h1')，获取文本
2019-09-18 11:02:20 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div/div[1]/section[1]/h1
2019-09-18 11:02:20 [root] [INFO] :20: 获取到文本：首页
2019-09-18 11:02:27 [root] [INFO] :20: 访问网址：http://101.200.149.181:8080/
2019-09-18 11:02:31 [root] [INFO] :20: new browser driver 
2019-09-18 11:02:31 [root] [INFO] :20: 访问网址：http://101.200.149.181:8888/login/?next=/
2019-09-18 11:02:31 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-username
2019-09-18 11:02:31 [root] [INFO] :20: 元素:('id', 'login-username'),输入文本：meijin.hou
2019-09-18 11:02:31 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-18 11:02:31 [root] [INFO] :20: 元素:('id', 'login-password'),输入文本：CA888888
2019-09-18 11:02:31 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-code
2019-09-18 11:02:31 [root] [INFO] :20: 点击元素:('id', 'login-code')
2019-09-18 11:02:31 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-verification-code
2019-09-18 11:02:32 [root] [INFO] :20: 元素:('id', 'login-verification-code'),输入文本：123456
2019-09-18 11:02:32 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-18 11:02:32 [root] [INFO] :20: 点击元素:('id', 'login-password')
2019-09-18 11:02:32 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-submit
2019-09-18 11:02:32 [root] [INFO] :20: 点击元素:('id', 'login-submit')
2019-09-18 11:02:35 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->mb_marketing
2019-09-18 11:02:35 [root] [INFO] :20: 点击元素:('id', 'mb_marketing')
2019-09-18 11:02:37 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div/aside/section/ul/li[6]/ul/li[2]/a
2019-09-18 11:02:38 [root] [INFO] :20: 点击元素:('xpath', '/html/body/div/aside/section/ul/li[6]/ul/li[2]/a')
2019-09-18 11:02:38 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div/div[1]/section[2]/div/div/div/div/div/a
2019-09-18 11:02:38 [root] [INFO] :20: 点击元素:('xpath', '/html/body/div/div[1]/section[2]/div/div/div/div/div/a')
2019-09-18 11:02:38 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_title
2019-09-18 11:02:38 [root] [INFO] :20: 元素:('id', 'id_title'),输入文本：标题标题标题
2019-09-18 11:02:38 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_content
2019-09-18 11:02:38 [root] [INFO] :20: 元素:('id', 'id_content'),输入文本：内容内容尼尔内容
2019-09-18 11:02:38 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_display_start_date
2019-09-18 11:02:39 [root] [INFO] :20: 点击元素:('id', 'id_display_start_date')
2019-09-18 11:02:39 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->//*[@id="ui-datepicker-div"]/div[3]/button[1]
2019-09-18 11:02:39 [root] [INFO] :20: 点击元素:('xpath', '//*[@id="ui-datepicker-div"]/div[3]/button[1]')
2019-09-18 11:02:39 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_display_end_date
2019-09-18 11:02:39 [root] [INFO] :20: 点击元素:('id', 'id_display_end_date')
2019-09-18 11:02:39 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->//*[@id="ui-datepicker-div"]/div[3]/button[1]
2019-09-18 11:02:39 [root] [INFO] :20: 点击元素:('xpath', '//*[@id="ui-datepicker-div"]/div[3]/button[1]')
2019-09-18 11:02:39 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div[1]/div[1]/section[2]/div/div/div/div/div/form/button
2019-09-18 11:02:39 [root] [INFO] :20: 点击元素:('xpath', '/html/body/div[1]/div[1]/section[2]/div/div/div/div/div/form/button')
2019-09-18 11:02:41 [root] [INFO] :20: 元素：('xpath', '//*[@id="notification_list"]/tbody/tr[1]/td[2]')，获取文本
2019-09-18 11:02:41 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->//*[@id="notification_list"]/tbody/tr[1]/td[2]
2019-09-18 11:02:41 [root] [INFO] :20: 获取到文本：标题标题标题
2019-09-18 16:12:46 [root] [INFO] :20: new browser driver 
2019-09-18 16:12:46 [root] [INFO] :20: new browser driver 
2019-09-18 16:12:50 [root] [INFO] :20: new browser driver 
2019-09-18 16:13:48 [root] [INFO] :20: new browser driver 
2019-09-18 16:18:39 [root] [INFO] :20: new browser driver 
2019-09-18 16:19:25 [root] [INFO] :20: new browser driver 
2019-09-18 16:27:20 [root] [INFO] :20: 访问网址：http://101.200.149.181:8080/
2019-09-18 16:30:40 [root] [INFO] :20: 访问网址：http://101.200.149.181:8080/
2019-09-18 16:34:15 [root] [INFO] :20: new browser driver 
2019-09-18 16:34:15 [root] [INFO] :20: new browser driver 
2019-09-18 16:34:16 [root] [INFO] :20: 访问网址：http://www.baidu.com
2019-09-18 16:34:24 [root] [INFO] :20: 访问网址：http://101.200.149.181:8080/
2019-09-18 16:34:28 [root] [INFO] :20: new browser driver 
2019-09-18 16:35:11 [root] [INFO] :20: new browser driver 
2019-09-18 16:35:11 [root] [INFO] :20: new browser driver 
2019-09-18 16:35:12 [root] [INFO] :20: 访问网址：http://101.200.149.181:8888/login/?next=/
2019-09-18 16:35:12 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-username
2019-09-18 16:35:13 [root] [INFO] :20: 元素:('id', 'login-username'),输入文本：meijin.hou
2019-09-18 16:35:13 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-18 16:35:13 [root] [INFO] :20: 元素:('id', 'login-password'),输入文本：CA888888
2019-09-18 16:35:13 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-code
2019-09-18 16:35:13 [root] [INFO] :20: 点击元素:('id', 'login-code')
2019-09-18 16:35:13 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-verification-code
2019-09-18 16:35:13 [root] [INFO] :20: 元素:('id', 'login-verification-code'),输入文本：123456
2019-09-18 16:35:13 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-18 16:35:13 [root] [INFO] :20: 访问网址：http://www.baidu.com
2019-09-18 16:35:13 [root] [INFO] :20: 点击元素:('id', 'login-password')
2019-09-18 16:35:13 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-submit
2019-09-18 16:35:14 [root] [INFO] :20: 点击元素:('id', 'login-submit')
2019-09-18 16:35:14 [root] [INFO] :20: 元素：('xpath', '/html/body/div/div[1]/section[1]/h1')，获取文本
2019-09-18 16:35:14 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div/div[1]/section[1]/h1
2019-09-18 16:35:14 [root] [INFO] :20: 获取到文本：首页
2019-09-18 16:35:22 [root] [INFO] :20: 访问网址：http://101.200.149.181:8080/
2019-09-18 16:35:26 [root] [INFO] :20: new browser driver 
2019-09-18 16:35:27 [root] [INFO] :20: 访问网址：http://101.200.149.181:8888/login/?next=/
2019-09-18 16:35:27 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-username
2019-09-18 16:35:27 [root] [INFO] :20: 元素:('id', 'login-username'),输入文本：meijin.hou
2019-09-18 16:35:27 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-18 16:35:27 [root] [INFO] :20: 元素:('id', 'login-password'),输入文本：CA888888
2019-09-18 16:35:27 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-code
2019-09-18 16:35:27 [root] [INFO] :20: 点击元素:('id', 'login-code')
2019-09-18 16:35:27 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-verification-code
2019-09-18 16:35:27 [root] [INFO] :20: 元素:('id', 'login-verification-code'),输入文本：123456
2019-09-18 16:35:27 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-18 16:35:27 [root] [INFO] :20: 点击元素:('id', 'login-password')
2019-09-18 16:35:27 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-submit
2019-09-18 16:35:28 [root] [INFO] :20: 点击元素:('id', 'login-submit')
2019-09-18 16:35:31 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->mb_marketing
2019-09-18 16:35:31 [root] [INFO] :20: 点击元素:('id', 'mb_marketing')
2019-09-18 16:35:33 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div/aside/section/ul/li[6]/ul/li[2]/a
2019-09-18 16:35:33 [root] [INFO] :20: 点击元素:('xpath', '/html/body/div/aside/section/ul/li[6]/ul/li[2]/a')
2019-09-18 16:35:33 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div/div[1]/section[2]/div/div/div/div/div/a
2019-09-18 16:35:34 [root] [INFO] :20: 点击元素:('xpath', '/html/body/div/div[1]/section[2]/div/div/div/div/div/a')
2019-09-18 16:35:34 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_title
2019-09-18 16:35:34 [root] [INFO] :20: 元素:('id', 'id_title'),输入文本：标题标题标题
2019-09-18 16:35:34 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_content
2019-09-18 16:35:34 [root] [INFO] :20: 元素:('id', 'id_content'),输入文本：内容内容尼尔内容
2019-09-18 16:35:34 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_display_start_date
2019-09-18 16:35:34 [root] [INFO] :20: 点击元素:('id', 'id_display_start_date')
2019-09-18 16:35:34 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->//*[@id="ui-datepicker-div"]/div[3]/button[1]
2019-09-18 16:35:34 [root] [INFO] :20: 点击元素:('xpath', '//*[@id="ui-datepicker-div"]/div[3]/button[1]')
2019-09-18 16:35:34 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_display_end_date
2019-09-18 16:35:34 [root] [INFO] :20: 点击元素:('id', 'id_display_end_date')
2019-09-18 16:35:34 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->//*[@id="ui-datepicker-div"]/div[3]/button[1]
2019-09-18 16:35:34 [root] [INFO] :20: 点击元素:('xpath', '//*[@id="ui-datepicker-div"]/div[3]/button[1]')
2019-09-18 16:35:34 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div[1]/div[1]/section[2]/div/div/div/div/div/form/button
2019-09-18 16:35:35 [root] [INFO] :20: 点击元素:('xpath', '/html/body/div[1]/div[1]/section[2]/div/div/div/div/div/form/button')
2019-09-18 16:35:37 [root] [INFO] :20: 元素：('xpath', '//*[@id="notification_list"]/tbody/tr[1]/td[2]')，获取文本
2019-09-18 16:35:37 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->//*[@id="notification_list"]/tbody/tr[1]/td[2]
2019-09-18 16:35:37 [root] [INFO] :20: 获取到文本：标题标题标题
2019-09-18 16:43:37 [root] [INFO] :20: new browser driver 
2019-09-18 16:43:37 [root] [INFO] :20: new browser driver 
2019-09-18 16:43:38 [root] [INFO] :20: 访问网址：http://101.200.149.181:8888/login/?next=/
2019-09-18 16:43:38 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-username
2019-09-18 16:43:38 [root] [INFO] :20: 元素:('id', 'login-username'),输入文本：meijin.hou
2019-09-18 16:43:38 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-18 16:43:38 [root] [INFO] :20: 元素:('id', 'login-password'),输入文本：CA888888
2019-09-18 16:43:38 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-code
2019-09-18 16:43:38 [root] [INFO] :20: 点击元素:('id', 'login-code')
2019-09-18 16:43:38 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-verification-code
2019-09-18 16:43:38 [root] [INFO] :20: 元素:('id', 'login-verification-code'),输入文本：123456
2019-09-18 16:43:38 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-18 16:43:38 [root] [INFO] :20: 访问网址：http://www.baidu.com
2019-09-18 16:43:38 [root] [INFO] :20: 点击元素:('id', 'login-password')
2019-09-18 16:43:38 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-submit
2019-09-18 16:43:40 [root] [INFO] :20: 点击元素:('id', 'login-submit')
2019-09-18 16:43:40 [root] [INFO] :20: 元素：('xpath', '/html/body/div/div[1]/section[1]/h1')，获取文本
2019-09-18 16:43:40 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div/div[1]/section[1]/h1
2019-09-18 16:43:40 [root] [INFO] :20: 获取到文本：首页
2019-09-18 16:43:49 [root] [INFO] :20: 访问网址：http://101.200.149.181:8080/
2019-09-18 16:43:53 [root] [INFO] :20: new browser driver 
2019-09-18 16:43:53 [root] [INFO] :20: 访问网址：http://101.200.149.181:8888/login/?next=/
2019-09-18 16:43:53 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-username
2019-09-18 16:43:54 [root] [INFO] :20: 元素:('id', 'login-username'),输入文本：meijin.hou
2019-09-18 16:43:54 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-18 16:43:54 [root] [INFO] :20: 元素:('id', 'login-password'),输入文本：CA888888
2019-09-18 16:43:54 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-code
2019-09-18 16:43:54 [root] [INFO] :20: 点击元素:('id', 'login-code')
2019-09-18 16:43:54 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-verification-code
2019-09-18 16:43:54 [root] [INFO] :20: 元素:('id', 'login-verification-code'),输入文本：123456
2019-09-18 16:43:54 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-password
2019-09-18 16:43:54 [root] [INFO] :20: 点击元素:('id', 'login-password')
2019-09-18 16:43:54 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->login-submit
2019-09-18 16:43:55 [root] [INFO] :20: 点击元素:('id', 'login-submit')
2019-09-18 16:43:58 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->mb_marketing
2019-09-18 16:43:58 [root] [INFO] :20: 点击元素:('id', 'mb_marketing')
2019-09-18 16:44:00 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div/aside/section/ul/li[6]/ul/li[2]/a
2019-09-18 16:44:00 [root] [INFO] :20: 点击元素:('xpath', '/html/body/div/aside/section/ul/li[6]/ul/li[2]/a')
2019-09-18 16:44:00 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div/div[1]/section[2]/div/div/div/div/div/a
2019-09-18 16:44:01 [root] [INFO] :20: 点击元素:('xpath', '/html/body/div/div[1]/section[2]/div/div/div/div/div/a')
2019-09-18 16:44:01 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_title
2019-09-18 16:44:01 [root] [INFO] :20: 元素:('id', 'id_title'),输入文本：标题标题标题
2019-09-18 16:44:01 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_content
2019-09-18 16:44:01 [root] [INFO] :20: 元素:('id', 'id_content'),输入文本：内容内容尼尔内容
2019-09-18 16:44:01 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_display_start_date
2019-09-18 16:44:01 [root] [INFO] :20: 点击元素:('id', 'id_display_start_date')
2019-09-18 16:44:01 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->//*[@id="ui-datepicker-div"]/div[3]/button[1]
2019-09-18 16:44:01 [root] [INFO] :20: 点击元素:('xpath', '//*[@id="ui-datepicker-div"]/div[3]/button[1]')
2019-09-18 16:44:01 [root] [INFO] :20: 正在定位元素信息：定位方式->id, value值->id_display_end_date
2019-09-18 16:44:01 [root] [INFO] :20: 点击元素:('id', 'id_display_end_date')
2019-09-18 16:44:01 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->//*[@id="ui-datepicker-div"]/div[3]/button[1]
2019-09-18 16:44:01 [root] [INFO] :20: 点击元素:('xpath', '//*[@id="ui-datepicker-div"]/div[3]/button[1]')
2019-09-18 16:44:01 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->/html/body/div[1]/div[1]/section[2]/div/div/div/div/div/form/button
2019-09-18 16:44:01 [root] [INFO] :20: 点击元素:('xpath', '/html/body/div[1]/div[1]/section[2]/div/div/div/div/div/form/button')
2019-09-18 16:44:03 [root] [INFO] :20: 元素：('xpath', '//*[@id="notification_list"]/tbody/tr[1]/td[2]')，获取文本
2019-09-18 16:44:03 [root] [INFO] :20: 正在定位元素信息：定位方式->xpath, value值->//*[@id="notification_list"]/tbody/tr[1]/td[2]
2019-09-18 16:44:03 [root] [INFO] :20: 获取到文本：标题标题标题
